name,eirp
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 1 Beam,50.6
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
Ku-band Spot 2 Beam,51
C-band East Hemi Beam,39
C-band East Hemi Beam,39
C-band East Hemi Beam,39
C-band West Hemi Beam,0
C-band West Hemi Beam,0
C-band West Hemi Beam,0
C-band West Hemi Beam,0
C-band West Hemi Beam,0
C-band West Hemi Beam,0
C-band East Hemi Beam,39
C-band Global Beam,33
Ku-band West Africa Beam,0
Ku-band Europe/Middle East Beam,47
Ku-band Europe/Middle East Beam,47
Ku-band West Africa Beam,0
Ku-band West Africa Beam,0
Ku-band Europe/Middle East Beam,47
Ku-band Europe/Middle East Beam,47
Ku-band West Africa Beam,0
Ku-band West Africa Beam,0
Ku-band South America Beam,0
Ku-band South America Beam,0
C-band Africa/Europe beam,37.3
C-band Latin America beam,0
C-band Latin America beam,0
C-band Latin America beam,0
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
C-band Latin America beam,0
C-band Africa/Europe beam,37.3
C-band Africa/Europe beam,37.3
Ku-band South Atlantic beam,0
Ku-band South Atlantic beam,0
Ku-band Europe and Middle East beam,48
Ku-band Europe and Middle East beam,48
Ku-band Brazil beam,0
Ku-band Brazil beam,0
Ku-band Europe and Middle East beam,48
Ku-band South Atlantic beam,0
C-band Americas beam,0
C-band Americas beam,0
C-band Americas beam,0
C-band Americas beam,0
C-band Americas beam,0
C-band Americas beam,0
Ku-band Europe Middle East beam,48.4
Ku-band Europe Middle East beam,48.4
Ku-band Europe Middle East beam,48.4
Ku-band Africa beam,0
Ku-band Europe Middle East beam,48.4
Ku-band Europe Middle East beam,48.4
Ku-band Europe Middle East beam,48.4
Ku-band Europe Middle East beam,48.4
Ku-band Fixed beam,0
Ku-band Steerable beam,40
Ku-band Middle East Beam,0
Ku-band Middle East Beam,0
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Europe Beam,49
Ku-band Middle East Beam,0
Ku-band F2 Beam,0
Ku-band F2 Beam,0
Ku-band F2 Beam,0
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band S2 Beam,44
Ku-band F1 Beam,0
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
Ku-band American beam,0
Ku-band American beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band MENA beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band MENA beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band MENA beam,0
Ku-band Eastern beam,0
Ku-band MENA beam,0
Ku-band Europe beam,50
Ku-band MENA beam,0
Ku-band Eastern beam,0
Ku-band Eastern beam,0
Ku-band MENA beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band North-West Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band North-West Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band North-West Africa beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Middle East and North Africa beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Transalpine beam,0
Ku-band Europe Vertical pol. Beam,50
Ku-band Middle East Vertical pol. Beam,0
Ku-band Europe Vertical pol. Beam,50
Ku-band Middle East Vertical pol. Beam,0
Ku-band Middle East Vertical pol. Beam,0
Ku-band Europe Vertical pol. Beam,50
Ku-band Middle East Vertical pol. Beam,0
Ku-band Middle East Vertical pol. Beam,0
Ku-band Europe Vertical pol. Beam,50
Ku-band Middle East Vertical pol. Beam,0
Ku-band Middle East Vertical pol. Beam,0
Ku-band Middle East Vertical pol. Beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Middle East beam,0
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Middle East Vertical pol. Beam,0
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Middle East Vertical pol. Beam,0
Ku-band Europe Horizontal pol. Beam,52
Ku-band Middle East beam,0
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Europe Horizontal pol. Beam,52
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Pan-European beam,52
Ku-band Central and Eastern Europe beam,48
Ku-band Central and Eastern Europe beam,48
Ku-band Central and Eastern Europe beam,48
Ku-band Central and Eastern Europe beam,48
Ku-band Central and Eastern Europe beam,48
C-band East Hemi beam,37
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band Global beam,34
C-band Global beam,34
C-band Global beam,34
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band Global beam,34
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band West Hemi beam,0
C-band Global beam,34
Ku-band MENA beam,0
Ku-band SAF Beam,0
Ku-band SAF Beam,0
